 Brevard ; Broward ; Clay ; Alachua ; Duval ; Indian ; Manatee ; Miami ; Palm Beach ; St. Lucie ; Volusia 
192345,99;222248,59;307462,61;47810,01;187922,33;190335,39;152457,19;363026,35;645241,26;263242,8;133110,49
182603,53;308930,96;244798,87;18114,92;194930,81;190315,95;220423,57;111050,72;488369,62;168582,82;219777,58
178561,22;241854,43;260828,5;111747,04;185089,82;190579,38;117886,06;424414,63;663651,46;115849,01;251210,29
199882,05;302280,98;10031,74;6703,72;192032,68;190068,91;181102,39;476943,96;431778,7;153249,83;224566,98
181674,72;126401,67;156535,74;78831,61;185039,33;191093,67;133618,89;347330,35;623240,98;90532,05;195642,05
180825,8;368884,06;123797,92;52589,23;190353,56;189732,08;189499,2;619679,7;447211,62;379462,76;204990,02
184846,62;252969,78;184143,38;136426,09;183538,81;190056,97;157591,64;267703,02;494570,46;231652,2;70889,03
197646,12;75618,33;66382,65;14539,4;184178,61;189647,67;206902,66;295704,93;643485,73;127354,22;177631,52
173394,78;132768,59;198315,77;25037,07;184265,52;189367,12;138164,7;493146,68;629519,74;205508,22;271257,94
185936,68;210026,4;55685,06;72928,38;193945,03;189214,18;214008,53;268232,46;342411,75;329684,21;101206,49
193384,09;262561,04;281839,19;213726,11;192733,91;190636,63;373111,26;650808,68;274829,74;255057,92;247167,02
193560,09;276262,96;396926,61;4331,19;188328,37;190457,95;12164,81;394555,82;642694,66;158149,92;165776,48
174289,22;226945,32;188027,55;45479,55;177572,94;190081,09;291481,93;386858,7;608870,03;231401,62;175330,3
185985,08;144654,98;232115,41;88441,82;192779,65;190141,77;118004,24;288645,15;439303,9;280575,57;130153,42
197927,75;239372,13;166919,38;126443,4;190937,82;191052,76;136894,72;368369,18;514886,95;334388,61;194190,75
193285,95;321144,7;88226,75;109586,13;193018,11;189461,87;341197,69;498097,9;499167,97;46013,08;182187,75
175470;372486,77;54219,99;22476,25;191222,66;189951,31;179587,93;549482,26;442518,97;216967,9;306595,48
191454,17;141987,3;331482,24;56886,37;190184,53;188624,93;185739,13;82096,79;615943,76;312180,71;204974,68
199982,08;120835,7;335033,31;3825,44;186914,75;188376,84;269734,27;253741,08;436677,89;129952,54;99536,32
205700,34;165234,06;112191,1;15358,43;186516,74;190205,43;145801,22;539386,33;614545,23;208704,62;299523,47
196466,46;202163,35;282936,69;120623,38;187110,93;189761,1;409208,52;590496,01;297038,95;225260,94;284380,79
190063,62;213320,93;252722,86;815,29;192607,02;189209,99;211417,08;359390,39;512570,31;125723,37;233710,2
194587,61;239953,71;251191,72;6147,49;184213;189676,55;235014,69;268626,29;273215,52;388610,68;178645,16
181718,03;215536,83;265851,86;132184,49;183959,17;190412,4;133498,08;483009,56;628864,25;148746,31;107827,81
195589,61;205156,73;416772,36;62907,07;178003,15;189920,87;315200,38;248369,7;358172,32;187407,08;230011,28
187655,29;175275,97;195252,03;150254,71;186457,01;189947,9;212845,26;237297,84;419610,7;414517,46;197078,36
176854,02;182822,71;97527,98;34210,14;189648,15;190343,23;207235,85;406464,2;568007,26;266886,3;244198,94
181491,3;188322,94;167221,26;188604,72;185810,15;188497,82;217338,47;320534,11;417484,66;182068,62;194189,76
200528,45;185136,36;308397,87;100990,49;195081,47;190073,14;338692,76;431758,93;857044,15;165899,35;153186,49
185520,67;6150,16;403455,84;88004,83;193689,93;190489,24;141530,49;646499,38;245999,81;265588,07;235391,53
190034,28;173785,55;222315,98;98251,28;192656,7;190247,77;100114,05;125996,25;774366,46;210828,08;196585,99
188002,8;205058,6;188498,49;165913,7;187861,46;189323,02;242375,07;524181,33;256044,25;258308,38;245503,94
177861,82;309263,55;245877,74;58377,76;189985,29;190866,45;190495,97;287573,5;774564,85;167506,54;155803,44
185933,13;76101,63;73078,83;64599,9;194986,89;189731,34;127815,9;341507,48;528554,29;158442,55;336527,75
181089,86;212607,5;221176,19;53663,36;198204,59;190353,97;427071,94;558587,41;623235,41;243364,53;334359,7
202596,78;124575,71;305437,29;65016,89;185453,12;190742,58;393454,02;501693,95;501870,91;225516,9;246832,72
190768,86;291160,33;385033,46;39338,52;184484,78;189969,04;365590,58;412683,06;421329,37;100862,01;120630,84
189286,81;251095,66;269329,6;11830,26;191803,22;189459,22;384615,62;345145,52;508872,32;127972,51;100356,84
189476,33;124019,61;90972,17;58411,44;184914,39;189747,81;255920,43;287805,92;611904,95;273605,4;146473,01
197028,19;327751,12;309608,48;15303,39;184633,62;190004,73;173600,44;179119,83;534333,88;169882,77;45358,59
200642,3;285151,5;257002,3;96529,06;186107,49;190408,11;254455,75;454385,13;401553,45;292089,37;243370,93
197834,23;138184,37;190366,7;40618,72;198215,8;188980,12;44930,16;483938,57;449237,32;263247,04;375524,34
190243,63;237430,89;72699,91;159695,54;185326,32;190746,17;343551,58;328434,58;553741,15;164070,65;236980,29
192716,3;380862,04;78776,11;151491,46;190031,61;190821,17;231022,98;409395,26;502517,13;160121,32;330650,73
174757,27;192099,7;121316,8;64261,19;192173,11;189576,79;64271,17;293601,4;460316,52;253305,53;222634,29
195677,3;286288,12;66291,55;77206,6;191776,24;190922,31;201933,95;409339,7;262268,57;50205,61;293085,75
175920,82;276267,76;289941,48;39519,87;191449,88;190065,29;161389,12;277364,39;612926,86;305304,47;152080,93
187997,18;399972,19;218263,47;139870,77;197368,43;189875,74;183069,57;401928,98;529929,34;211791,5;238732,76
197941,38;197077,91;258963,77;4496,34;187613,47;190768,97;125629,51;287050,71;447812,37;89811,39;216082,55
184287,05;227892,31;165141,96;164778,19;187036,87;189759,61;231422,67;403618,47;641606,67;251835,14;137617,84
193458,78;150118,89;337704,66;255231,51;196316,41;190115,44;60150,43;486904,49;327439,8;138774,5;223950,21
187990,14;230107,88;168334,98;81255,76;193180,64;190619,86;213964,36;424500,39;683957,5;203881,87;234269,95
209053,12;89995,16;112958,21;9312,7;188155,09;189003,78;83662,9;244697,17;674796,06;139834,16;216188,11
184951,85;292829,59;345756,13;234719,67;197138,04;189289,13;209052,66;349471,01;366747,14;244398,34;80372,98
178570,34;219538,92;97336,74;31745,9;187502,99;189587,9;243817,23;264330,71;655188,29;398326,02;211736,27
168446,58;285266,46;75428,92;74407,89;193053,45;189805,87;302210,41;520222,69;448674,93;162697,84;114497,8
194162,83;345714,45;124073,28;194657,05;187537,77;191297,96;66484,87;324900,42;590583,81;36304,21;121098,08
188992,75;356405,18;34812,34;194388,09;192184,26;189548,12;268908,7;153865,74;436594,88;292626,73;224255,22
193150,59;308944,01;191430,48;107091,09;187325,51;189519,15;207512,51;216484,96;688734,43;207869,36;241414,11
193517,26;148969,48;303394,65;57986,49;185225,89;191238,96;11442,14;362097,42;442220,94;161735,14;123134,66
198498,79;340382,14;221487,85;156859,09;200428,82;190664,3;10454,17;292290,36;785299,92;177184,28;197385,92
201164,38;151348,03;216959,21;128953,03;189941,1;190465,22;317459,68;562074,64;521390,05;365780,07;208888,62
186765,53;423146,53;244109,82;31272,84;187799,49;189646,83;394151,15;378240,3;605272,12;85443,04;243531,78
196379,82;214687,95;310195,99;85553,02;189056,65;190482,55;290151,75;77601,2;488652,58;304923,85;200793,22
197147,91;241605,43;97865,4;8597,87;189608,44;189132,55;339049,81;332859,23;665066,55;349253,18;188006,98
191925,58;267091,35;267755,33;129168,72;181193,32;188898,08;235645,31;584002,46;350778,14;323410,6;230166,63
183512,2;68619,54;109338,81;114179,19;188976,43;190776,5;120918,48;450506,53;414502,32;194895,3;189828,49
182445,23;222498,94;124489,37;172705,85;182372,23;190878,18;239696,53;431689,14;653847,41;111168,13;240942
184197,24;125663,64;172910,88;40834,87;185346,19;190376,3;121745,61;506283,05;565669,07;279125,34;112842,68
201944,16;291756,31;421745,82;92950,47;188599,96;190332,73;117504,28;568290,21;550868,7;152550,62;273333,57
186973,88;197551,8;178838,7;13779,48;193150,23;190191,41;93580,1;339044,27;354897,99;381102,84;66098,86
182506,28;222779,28;330730,4;27953,04;182966,4;190398,36;317176,45;213233,56;674750,16;95990,11;108054,89
189259,18;165384,4;342771,04;151351,05;191140,72;189363,86;282666,29;287597,81;589512,87;99304,48;226483,8
199334,97;350206,27;247778,05;10080,64;188292,02;189063,12;153055,94;463763,61;395680,35;282799,03;120566,74
199179,47;172657,32;149905,6;15661,73;186622,03;189997,95;174311,18;464121,51;447402,52;216325,55;200977,4
195487,8;247016,62;351091,38;132334,41;192389,86;188852,02;5180,92;161643,64;398376,86;287733,06;345787,71
191340,13;270546,41;135173;1373,36;191071,23;187712,54;135322,43;513686,25;310438,18;241760,71;149634,89
191348,47;131251,73;152131,95;21269,77;182845,08;190468,89;24279,27;414749,72;524166,63;244903,84;154164,6
194727,37;139135,24;204414,87;40540,76;190203,19;188379,34;199577,41;243388,26;678422,16;290562,22;201295,14
189648,14;210338,39;133529,45;78493,58;188695;190084,87;72274,11;555672,44;530285,21;246432,94;211036,96
190916,61;243717,51;128024,8;29075,43;194348,9;189729,39;410409,25;322221,78;501037,27;180492,91;59792,75
206425,91;129146,67;260569,41;84378,29;185930,33;188116,23;352747;420338,4;553931,33;203041,6;168109,4
191727,44;123463,07;225329,42;118912,01;192787,35;190242,66;212985,21;288479,94;378619,39;102372,27;206765,99
191806,28;246366,1;170991,2;4531,6;190834,28;191397,37;200447,34;688658,05;410910,03;228884,09;230362,01
192109,14;82055,68;197139,78;167554,67;192717,19;190590,58;122347,88;225233,5;429917,07;160160,96;171026,79
191580,85;335922,56;250498,63;65150,91;187146,1;190054,7;215722,3;32043,46;583187,22;295327,97;7207,02
190471,81;259613,91;243830,66;41037,61;184191,98;189293,46;186099,47;48551,72;305517,39;208837,14;99316,77
187522,16;342179,03;186596,96;200338,52;200487,87;190535,37;114427,29;678551,92;663122,51;265841,5;340390,39
202522,21;326644,77;70008,33;26548,3;199383,36;189445,68;158991,56;619323,52;578496,32;76022,13;43865,58
196316,02;214414,87;128319,05;186841,44;194145,94;190835,23;234580,91;502670,46;498786,83;219887,42;180251,26
193190,51;156610,49;263146,54;213720,59;188549,4;191092,97;126319,79;388023,58;429830,62;238164,45;103492,63
197658,67;195003,55;164031,75;89864,87;191738,88;189136,99;195254,28;537901,98;366250,01;177312,41;149098,65
195292,32;139814,39;347183,54;76517,62;190822,93;190336,66;30015,3;384654,87;629005,89;383674,05;216323,21
182120,84;135501,1;229517,95;28271,7;196718,42;190037,39;118750,61;296011,47;540583,36;102710,56;223862,42
195696,23;95482,94;106068,73;239,27;193155,58;191950,9;150563,72;436431,31;401348,38;139306,28;207556,3
197675,86;149944,82;137658,83;24426,05;191309,7;190846,1;239255;346137,62;260162,71;314459,7;206416,16
183240,39;134147,53;43746,39;163800,51;193421,31;190172,66;129496,92;425860,12;510258,81;426598,64;260281,39
187147,82;58256,08;61481,82;19760,74;194547,04;188670,15;128582,75;749625,78;479574,72;79013,3;366384,26
209227,02;259449,73;63685,92;170239,94;197725,44;190478,35;283798,16;550235,38;295211,41;121600,63;171458,35
190177,03;327113,33;178654,96;135927,26;184713,71;189566,66;380333,18;252233,99;314735,35;163434,46;125336,11
179532,04;315437,38;88222,48;98958,8;192848,86;190363,11;141041,51;174856,17;514132,07;320348,48;167893,84
169154,86;103115,64;90037,85;76882,94;188141,33;189657,3;138082,25;206415,93;579824,65;128365,61;150689,27
190435,07;186474,64;175471,85;113554,26;182775,81;190336,04;114839,13;510740,98;451249,53;235081,59;247230,01
200812,3;167101,79;99794,65;36488,92;186000,34;188598,29;201400,5;232771,15;362596,51;150215,76;103083,47
173652,49;245002,49;138669,71;100722,88;198248,24;189985,39;287630,68;459728,89;731831,61;160621,97;107667,23
178963,96;358132,74;200111,2;78185,91;191187,77;189826,9;208065,88;52098,35;213158,28;258955,21;318038,73
189186,03;307645,75;285998,31;55624,31;197866,87;189683,88;197236,3;666175,57;260857,93;124778,49;143702,95
177384,4;257118,04;175748,83;143464,31;185709,96;189022,91;194577,11;612121,77;642957,94;5239,36;169630,87
193862,46;77505,07;194185,38;14305,71;188331,45;189844,71;123979,82;385305,83;697895,75;266998,59;384802,83
202620,18;106083,72;226489,12;24716,09;193365,69;190747,16;144660,3;613787,13;397402,27;128366,33;205467,79
187831,44;252663,19;268065,69;11064,24;193473,61;189490,36;111996,77;377144,48;578633,67;136224,38;385150,2
193031,62;269439,41;263626,58;18257,18;198481,86;189423,99;71405,59;351545,25;408767,93;296926,77;235801,22
194164,42;185473,02;262161,87;28192,04;191278,11;189029,83;109728,8;454865,46;512022,35;314592,16;230464,4
183271,15;254769,46;179818,21;22760;194361,14;190300,15;207631,99;308851,09;416594,95;227156,42;214773,42
179047,1;171491,52;294332,88;190199,02;190003,82;188989,64;218221,06;412739,24;294519,4;212131,25;217278,96
193930,59;272542,25;283434,6;59409,8;196775,59;189641,94;83973,49;179601,42;642310,59;277311;240361,2
195287,94;69154,04;353914,74;121147,44;188444,76;190078,83;214524,49;417505,55;582875,17;263383,65;211605,22
181367,61;264775,36;237127,91;13359,52;190792,55;191341,33;103354,49;299465,67;447276,32;368553,85;156842,52
179159,01;384151,46;106287,82;61149,81;190416,91;188715,66;304233,78;591743,98;476064,6;53129,63;161439,71
191081,73;190458,97;261490,11;105074,25;189299,61;189462,15;151199,36;492137,84;269583,43;163146,06;280585,74
188108,67;170600,04;463980;142564,49;181641;191138,56;143669,28;279811,91;589522,07;115439,67;153948,29
179039,47;287573,37;149090,2;143405,11;195385,79;190735,61;103491,69;432225,71;642285,97;157287,64;310815,31
187226,89;84426,62;134074,53;169236,86;186900,83;190027,74;340301,22;445575,58;613055;255096,26;224652,57
192689,76;203981,22;146997,88;46801,71;189885,13;190215,37;-9056,43;398370,51;428744,27;228554,88;54884,94
198077,13;244112,32;207288,23;12654,34;192874,91;189230,91;144479,9;290224,46;495157,97;74634,42;291690,04
198168,71;207379,45;238009,37;13815,16;190033,16;188645,96;122771;590045,76;337178,03;315208,55;249338,48
194168,86;231542,75;99593,29;72090,04;186593,13;189394,61;276831,69;275410,94;573665,53;164106,2;56160,59
199900,67;268285,02;190521,33;111288,39;202868,58;189560,96;182883,93;585431,23;321801,13;162698,92;144407,91
205739,44;180465,93;324926,78;11754,66;183156,85;189933,72;243542,52;257806,07;518729,04;272840,96;177974,98
184242,73;353897,56;116463,59;85910,69;194634,54;189944,69;111430,62;458370,83;465337,79;186727,42;230653,96
185518,77;238088,36;293944,16;105155,83;189132,39;189277,26;190882,56;308265,85;547042,94;222745,85;181606,41
200415,29;65809,08;235570,16;77269,89;192238,55;189182,33;248034,55;156955,37;477638,7;198056,7;242637,84
182701,53;203667,94;201039,45;98622,37;197566,76;189398,3;81762,22;523894,66;567460,3;200074,27;242976,89
187586,97;60163,09;244861,24;76080,08;187985,48;190778,63;73099,79;192119,91;597589,88;72220,16;272975,24
194567,78;279977,55;259448,1;90224,04;189385,56;189767,27;190013,76;733859,64;774914,36;239614,83;222998,55
197534,32;329416,81;175216,06;55726,78;182438,17;189696,94;275599,42;252108,11;469231,89;283479,21;172199,02
190323,77;165720,55;381062,9;47313,88;194977,1;189310,37;36254,57;461109,24;409969,82;228536,81;233172,72
177855,19;217459,13;170447,05;51160,36;179258,78;191184,75;100530,91;304050,58;301330,61;435825,69;176609,07
201905,44;322772,36;76052,26;55562,53;191641,29;190730,13;155122,88;529814,64;622294,89;149609,89;236045,38
195733,45;55772,16;230669,32;7995,6;182733,67;189577,62;148311,18;338360,21;475872,55;96629,29;152218,94
176146,69;353035,98;78729,53;96727,84;190664,45;189395;184219,63;361540,4;514696,27;52056,7;181652,04
202909,89;78798,53;76214,87;124796,26;186953,96;190107,41;117505,98;511454,98;396245,93;248682,61;122592,28
208308,39;173463,83;126648,63;9082,93;193878,1;190156,68;226481,3;236564,3;623686,33;170906,37;177866,56
177183,59;162426,19;131027,32;183099,92;189640,85;189642,38;33695,61;514096,09;363889,75;101149,62;191498,2
194818,08;89846,17;204716,72;34244,47;201412,55;189409,42;302043,73;429411,65;691622,48;232365,32;111841,91
200059,15;114596,98;193354,67;78253,53;184975,07;190132,05;269134,1;429609,14;312350,64;162248,24;269755,73
198160,83;236452,05;249547,2;73771,22;187317,3;190801,11;289201,87;475565,27;704671,88;405399,45;297415,85
188772,69;227274,24;308708,02;108939,23;196513,76;190885,58;205259,91;365929,21;446315;182775,05;136877,16
203391,23;262633,99;193707,16;114518,2;187087,32;190594,61;246100,47;389905,52;725975,57;192913,64;201557,4
201109,11;208543,98;204875,25;70457,43;183662,97;189388,28;207060,95;420364,95;354269,56;334239,04;244142,11
189006,65;335920,81;259873,19;115144,88;189783,89;189556,08;166295,55;281533,85;422854,38;70030,44;209166,33
196014,43;181780,4;179593,82;67862,21;189513,74;189350,8;236938,74;386401,2;714978,44;178331,41;254906,98
178491,9;242630,83;187137,58;16302,42;187694,75;190346,76;205424,86;334842,88;470093,53;229907,42;160167,52
186417,94;423782,52;200953,73;94774,25;191071,59;189025,95;215640,72;502514,98;638421,3;244056,79;175006,05
191683,51;314373,71;97084,66;42347,63;194066,33;191124,43;168513,59;530828,55;408405,28;333881,58;161530,82
186752,41;194900,39;246325,03;148198,37;191758,89;190424,46;170641,56;421031,11;520308,07;97141,82;145476,92
179290,66;240204,04;148742,49;186445,93;183967,22;190325,96;213730,26;581099,11;565415;36904,79;286933,01
206414,48;334474,82;20852,84;27124,98;187301,42;190969,48;167424,2;608196,86;488279,64;139730,48;226161,48
187511,46;267483,2;271756,82;147583,14;188870,12;191130,37;248945,35;455757,56;508403,88;264538,33;120126,04
198839,96;229267,89;309545,08;74814,76;185066,45;190664,41;122451,16;547792,03;556709,23;206620,98;155984,1
202290,87;130613,39;92227,35;162025,07;186728,33;189634,46;219047,41;274419,16;385566,44;305893,85;158725,52
179844,69;107708,72;9500,93;2979,49;187141,51;190348,61;102059,63;386971,31;500956,1;88078,32;229269,36
